"Name";"ontologyTermName";"ontologyTermIRI";"score";"validated";"review"
"uterine fibroids";"Uterine leiomyoma";"http://purl.obolibrary.org/obo/HP_0000131";"100";"false";"false"
"postpartum depression";"Depressivity";"http://purl.obolibrary.org/obo/HP_0000716";"59.26";"false";"false"
"female infertility";"Female infertility";"http://purl.obolibrary.org/obo/HP_0008222";"100";"false";"false"
"complete androgen insensitivity syndrome";"Adrenogenital syndrome";"http://purl.obolibrary.org/obo/HP_0000840";"59.26";"false";"false"
"essential tremor or related tremors";"Kinetic tremor";"http://purl.obolibrary.org/obo/HP_0030186";"82.14";"false";"false"
"coeliac disease";"Celiac disease";"http://purl.obolibrary.org/obo/HP_0002608";"100";"false";"false"
"amnesia";"Anomia";"http://purl.obolibrary.org/obo/HP_0030784";"72.73";"false";"false"
"epileptic seizures";"Seizure";"http://purl.obolibrary.org/obo/HP_0001250";"100";"false";"false"
"sarcoidosis";"Amyloidosis";"http://purl.obolibrary.org/obo/HP_0011034";"54.55";"false";"false"
"inflammation";"Gastrointestinal inflammation";"http://purl.obolibrary.org/obo/HP_0004386";"84.21";"false";"false"
"macular degeneration";"Macular degeneration";"http://purl.obolibrary.org/obo/HP_0000608";"100";"false";"false"
"functional dyspepsia";"Dyspepsia";"http://purl.obolibrary.org/obo/HP_0410281";"68.97";"false";"false"
"encephalitis virus infection";"EBV encephalitis";"http://purl.obolibrary.org/obo/HP_0033509";"59.09";"false";"false"
"vascular disease";"Atherosclerosis";"http://purl.obolibrary.org/obo/HP_0002621";"57.69";"false";"false"
"hemangiosarcoma";"Angiosarcoma";"http://purl.obolibrary.org/obo/HP_0200058";"82.76";"false";"false"
"immune dysregulation";"Immune dysregulation";"http://purl.obolibrary.org/obo/HP_0002958";"100";"false";"false"
"gastro oesophageal reflux";"Gastroesophageal reflux";"http://purl.obolibrary.org/obo/HP_0002020";"100";"false";"false"
"dyspepsia";"Dyspepsia";"http://purl.obolibrary.org/obo/HP_0410281";"100";"false";"false"
"c difficile infection";"Clostridium difficile enteritis";"http://purl.obolibrary.org/obo/HP_0032167";"62.86";"false";"false"
"proliferative diabetic retinopathy";"Retinopathy";"http://purl.obolibrary.org/obo/HP_0000488";"63.16";"false";"false"
"hepatitis b virus infection";"Hepatic infarction";"http://purl.obolibrary.org/obo/HP_0033135";"64.71";"false";"false"
"her2 positive breast cancer";"Breast carcinoma";"http://purl.obolibrary.org/obo/HP_0003002";"71.79";"false";"false"
"ischemic heart disease";"Cardiomyopathy";"http://purl.obolibrary.org/obo/HP_0001638";"71.79";"false";"false"
"mumps virus infection";"Severe norovirus infection";"http://purl.obolibrary.org/obo/HP_0020099";"56.41";"false";"false"
"measles";"Post-vaccination measles";"http://purl.obolibrary.org/obo/HP_0020088";"50";"false";"false"
"anal fistula";"Anal fistula";"http://purl.obolibrary.org/obo/HP_0010447";"100";"false";"false"
"angiosarcoma";"Angiosarcoma";"http://purl.obolibrary.org/obo/HP_0200058";"100";"false";"false"
"peritoneal cancer";"Peritonitis";"http://purl.obolibrary.org/obo/HP_0002586";"69.57";"false";"false"
"soft tissue sarcoma";"Soft tissue sarcoma";"http://purl.obolibrary.org/obo/HP_0030448";"100";"false";"false"
"gestational trophoblastic neoplasia";"Neoplasm of the gastrointestinal tract";"http://purl.obolibrary.org/obo/HP_0007378";"63.33";"false";"false"
"cardiac arrhythmias";"Arrhythmia";"http://purl.obolibrary.org/obo/HP_0011675";"100";"false";"false"
"ischemic stroke";"Ischemic stroke";"http://purl.obolibrary.org/obo/HP_0002140";"100";"false";"false"
"emphysema";"Emphysema";"http://purl.obolibrary.org/obo/HP_0002097";"100";"false";"false"
"menopausal and postmenopausal disorder";"Premature ovarian insufficiency";"http://purl.obolibrary.org/obo/HP_0008209";"56.25";"false";"false"
"rubella prophylaxis";"Hypoplasia of the premaxilla";"http://purl.obolibrary.org/obo/HP_0010650";"48.78";"false";"false"
"eye disorder";"Tics";"http://purl.obolibrary.org/obo/HP_0100033";"66.67";"false";"false"
"acidosis";"Acidosis";"http://purl.obolibrary.org/obo/HP_0001941";"100";"false";"false"
"chronic heart failure";"Congestive heart failure";"http://purl.obolibrary.org/obo/HP_0001635";"100";"false";"false"
"herniation disk";"Congenital diaphragmatic hernia";"http://purl.obolibrary.org/obo/HP_0000776";"62.5";"false";"false"
"leishmania infection";"Impaired ability to plan";"http://purl.obolibrary.org/obo/HP_0033055";"43.75";"false";"false"
"dermatitis";"Dermatomal";"http://purl.obolibrary.org/obo/HP_0025294";"75";"false";"false"
"hormone deficiency";"Decreased response to growth hormone stimuation test";"http://purl.obolibrary.org/obo/HP_0000824";"80";"false";"false"
"psychiatric disorder";"Behavioral abnormality";"http://purl.obolibrary.org/obo/HP_0000708";"100";"false";"false"
"wound healing";"Poor wound healing";"http://purl.obolibrary.org/obo/HP_0001058";"81.48";"false";"false"
"fragile x syndrome";"Fragile skin";"http://purl.obolibrary.org/obo/HP_0001030";"55.17";"false";"false"
"molybdenum cofactor deficiency";"Molybdenum cofactor deficiency";"http://purl.obolibrary.org/obo/HP_0003570";"100";"false";"false"
"ulcer";"Skin ulcer";"http://purl.obolibrary.org/obo/HP_0200042";"70.59";"false";"false"
"xerophthalmia";"Keratoconjunctivitis sicca";"http://purl.obolibrary.org/obo/HP_0001097";"100";"false";"false"
"skin infection";"Cellulitis";"http://purl.obolibrary.org/obo/HP_0100658";"100";"false";"false"
"onychomycosis";"Onychomycosis";"http://purl.obolibrary.org/obo/HP_0012203";"100";"false";"false"
"back pain";"Back pain";"http://purl.obolibrary.org/obo/HP_0003418";"100";"false";"false"
"neuromuscular disease";"Abnormal lower motor neuron morphology";"http://purl.obolibrary.org/obo/HP_0002366";"55.32";"false";"false"
"ear disease";"Morbus Scheuermann";"http://purl.obolibrary.org/obo/HP_0010891";"60.87";"false";"false"
"erythema";"Erythema";"http://purl.obolibrary.org/obo/HP_0010783";"100";"false";"false"
"malnutrition";"Malnutrition";"http://purl.obolibrary.org/obo/HP_0004395";"100";"false";"false"
"fungal infection";"Invasive fungal infection";"http://purl.obolibrary.org/obo/HP_0020101";"82.35";"false";"false"
"bradycardia";"Bradycardia";"http://purl.obolibrary.org/obo/HP_0001662";"100";"false";"false"
"epidermolysis bullosa";"Pretibial blistering";"http://purl.obolibrary.org/obo/HP_0012221";"84";"false";"false"
"duchenne dystrophy";"Lipodystrophy";"http://purl.obolibrary.org/obo/HP_0009125";"56.25";"false";"false"
"lymphatic disease";"Arthropathy";"http://purl.obolibrary.org/obo/HP_0003040";"57.14";"false";"false"
"cutaneous squamous cell carcinoma";"Squamous cell carcinoma";"http://purl.obolibrary.org/obo/HP_0002860";"88.46";"false";"false"
"congenital plasminogen activator inhibitor type 1 deficiency";"Reduced plasminogen activator inhibitor 1 antigen";"http://purl.obolibrary.org/obo/HP_0040249";"67.37";"false";"false"
"hypoplasminogenemia";"Decreased level of plasminogen";"http://purl.obolibrary.org/obo/HP_0040228";"100";"false";"false"
"mycosis fungoides";"Coccidioidomycosis";"http://purl.obolibrary.org/obo/HP_0032249";"48.48";"false";"false"
"squamous cell carcinoma";"Squamous cell carcinoma";"http://purl.obolibrary.org/obo/HP_0002860";"100";"false";"false"
"diabetic angiopathy";"Cerebral amyloid angiopathy";"http://purl.obolibrary.org/obo/HP_0011970";"50";"false";"false"
"oral candidiasis";"Chronic oral candidiasis";"http://purl.obolibrary.org/obo/HP_0009098";"80";"false";"false"
"bacterial pneumonia";"Pneumonia";"http://purl.obolibrary.org/obo/HP_0002090";"71.43";"false";"false"
"irritability";"Irritability";"http://purl.obolibrary.org/obo/HP_0000737";"100";"false";"false"
"analgesia";"Anal atresia";"http://purl.obolibrary.org/obo/HP_0002023";"69.57";"false";"false"
"meniere disease";"Degenerative liver disease";"http://purl.obolibrary.org/obo/HP_0005237";"60.61";"false";"false"
"eczema";"Eczema";"http://purl.obolibrary.org/obo/HP_0000964";"100";"false";"false"
"flavivirus infection";"Severe norovirus infection";"http://purl.obolibrary.org/obo/HP_0020099";"56.41";"false";"false"
"nosocomial infection";"Recurrent E. coli infections";"http://purl.obolibrary.org/obo/HP_0002740";"60";"false";"false"
"iron deficiency";"Iron deficiency anemia";"http://purl.obolibrary.org/obo/HP_0001891";"77.42";"false";"false"
"muscle spasm";"Hyperkinetic movements";"http://purl.obolibrary.org/obo/HP_0002487";"100";"false";"false"
"kaposi sarcoma";"Kaposi's sarcoma";"http://purl.obolibrary.org/obo/HP_0100726";"100";"false";"false"
"hypertension";"Hypertension";"http://purl.obolibrary.org/obo/HP_0000822";"100";"false";"false"
"atrophy";"Iris atrophy";"http://purl.obolibrary.org/obo/HP_0001089";"80";"false";"false"
"liver failure";"Hepatic failure";"http://purl.obolibrary.org/obo/HP_0001399";"100";"false";"false"
"diabetic foot ulcer";"Penetrating foot ulcers";"http://purl.obolibrary.org/obo/HP_0001026";"66.67";"false";"false"
"premenstrual syndrome";"Ventricular preexcitation";"http://purl.obolibrary.org/obo/HP_0004309";"59.46";"false";"false"
"idiopathic pulmonary fibrosis";"Pulmonary fibrosis";"http://purl.obolibrary.org/obo/HP_0002206";"80";"false";"false"
"pulmonary hypertension";"Pulmonary venous hypertension";"http://purl.obolibrary.org/obo/HP_0030950";"86.96";"false";"false"
"respiratory tract infection";"Respiratory tract infection";"http://purl.obolibrary.org/obo/HP_0011947";"100";"false";"false"
"panic disorder";"Tics";"http://purl.obolibrary.org/obo/HP_0100033";"75";"false";"false"
"glioblastoma of brain";"Glioblastoma multiforme";"http://purl.obolibrary.org/obo/HP_0012174";"81.25";"false";"false"
"acute myocardial infarction";"Myocardial infarction";"http://purl.obolibrary.org/obo/HP_0001658";"87.18";"false";"false"
"xy disorder of sex development due to androgen resistance";"Adrenal hypoplasia";"http://purl.obolibrary.org/obo/HP_0000835";"47.76";"false";"false"
"japanese encephalitis virus infection";"EBV encephalitis";"http://purl.obolibrary.org/obo/HP_0033509";"50";"false";"false"
"erectile dysfunction";"Erectile dysfunction";"http://purl.obolibrary.org/obo/HP_0100639";"100";"false";"false"
"convulsion";"Bilateral tonic-clonic seizure";"http://purl.obolibrary.org/obo/HP_0002069";"72.73";"false";"false"
"metal intoxication";"Intellectual disability";"http://purl.obolibrary.org/obo/HP_0001249";"53.85";"false";"false"
"b cell small lymphocytic lymphoma";"B-cell lymphoma";"http://purl.obolibrary.org/obo/HP_0012191";"78.12";"false";"false"
"myeloid leukaemia";"Myeloid leukemia";"http://purl.obolibrary.org/obo/HP_0012324";"100";"false";"false"
"acute decompensated heart failure";"Acute hepatic failure";"http://purl.obolibrary.org/obo/HP_0006554";"65.22";"false";"false"
"dyslipidemia";"Hypolipidemia";"http://purl.obolibrary.org/obo/HP_0045014";"66.67";"false";"false"
"reperfusion injury";"Iris hypoperfusion";"http://purl.obolibrary.org/obo/HP_0012635";"58.06";"false";"false"
"vulnerary";"Iris nevus";"http://purl.obolibrary.org/obo/HP_0011525";"42.11";"false";"false"
"plasma cell myeloma";"Multiple myeloma";"http://purl.obolibrary.org/obo/HP_0006775";"55.56";"false";"false"
"otitis media";"Otitis media";"http://purl.obolibrary.org/obo/HP_0000388";"100";"false";"false"
"cheyne stokes respiration";"Cheyne-Stokes respiration";"http://purl.obolibrary.org/obo/HP_0012196";"100";"false";"false"
"recurring respiratory infection";"Recurrent respiratory infections";"http://purl.obolibrary.org/obo/HP_0002205";"98.04";"false";"false"
"hypophosphatasia";"Hypophosphatemia";"http://purl.obolibrary.org/obo/HP_0002148";"85.71";"false";"false"
"hormone receptor positive and her2 negative advanced or metastatic breast cancer";"Prostate cancer";"http://purl.obolibrary.org/obo/HP_0012125";"46.15";"false";"false"
"hot flushes";"Hot flashes";"http://purl.obolibrary.org/obo/HP_0031217";"80";"false";"false"
"molluscum contagiosum infection";"Molluscum contagiosum";"http://purl.obolibrary.org/obo/HP_0032163";"86.27";"false";"false"
"common wart";"Verrucae";"http://purl.obolibrary.org/obo/HP_0200043";"58.82";"false";"false"
"ebola virus infection";"Recurrent E. coli infections";"http://purl.obolibrary.org/obo/HP_0002740";"56.25";"false";"false"
"hormone replacement therapy";"Cirrhosis";"http://purl.obolibrary.org/obo/HP_0001394";"43.33";"false";"false"
"ovarian cancer";"Ovarian carcinoma";"http://purl.obolibrary.org/obo/HP_0025318";"76.92";"false";"false"
"yersinia infection";"Methicillin-resistant Staphylococcus aureus infection";"http://purl.obolibrary.org/obo/HP_0032326";"64.29";"false";"false"
"memory loss";"Memory impairment";"http://purl.obolibrary.org/obo/HP_0002354";"100";"false";"false"
"head and neck cancer";"Neoplasm of head and neck";"http://purl.obolibrary.org/obo/HP_0012288";"66.67";"false";"false"
"medulloblastoma";"Medulloblastoma";"http://purl.obolibrary.org/obo/HP_0002885";"100";"false";"false"
"urothelial carcinoma";"Renal transitional cell carcinoma";"http://purl.obolibrary.org/obo/HP_0030409";"86.36";"false";"false"
"advanced cancer";"Advanced eruption of teeth";"http://purl.obolibrary.org/obo/HP_0006288";"59.26";"false";"false"
"lyme disease";"Graves disease";"http://purl.obolibrary.org/obo/HP_0100647";"64";"false";"false"
"ocular disease";"obsolete Occlusive vascular disease";"http://purl.obolibrary.org/obo/HP_0005296";"62.22";"false";"false"
"measure kidney function";"Abnormal renal physiology";"http://purl.obolibrary.org/obo/HP_0012211";"77.27";"false";"false"
"overactive bladder";"Urinary urgency";"http://purl.obolibrary.org/obo/HP_0000012";"100";"false";"false"
"aging skin";"Skin tags";"http://purl.obolibrary.org/obo/HP_0010609";"82.35";"false";"false"
"parainfluenza virus infection";"Severe parainfluenza infection";"http://purl.obolibrary.org/obo/HP_0031695";"79.25";"false";"false"
"chronic open angle glaucoma";"Open angle glaucoma";"http://purl.obolibrary.org/obo/HP_0012108";"82.61";"false";"false"
"circulatory disorder";"Abnormality of pulmonary circulation";"http://purl.obolibrary.org/obo/HP_0030875";"53.33";"false";"false"
"essential hypertension";"Hypertension";"http://purl.obolibrary.org/obo/HP_0000822";"71.43";"false";"false"
"drug abuse";"Drug addiction";"http://purl.obolibrary.org/obo/HP_0033511";"54.55";"false";"false"
"metabolic disorder";"Abnormal metabolism";"http://purl.obolibrary.org/obo/HP_0032245";"60";"false";"false"
"escherichia coli infection";"Recurrent E. coli infections";"http://purl.obolibrary.org/obo/HP_0002740";"68.42";"false";"false"
"dermal necrosis";"Renal necrosis";"http://purl.obolibrary.org/obo/HP_0032618";"68.97";"false";"false"
"myasthenia gravis";"Fatigable weakness";"http://purl.obolibrary.org/obo/HP_0003473";"78.57";"false";"false"
"plaque psoriasis";"Psoriasiform dermatitis";"http://purl.obolibrary.org/obo/HP_0003765";"75";"false";"false"
"cerebrovascular disease";"Atherosclerosis";"http://purl.obolibrary.org/obo/HP_0002621";"64.41";"false";"false"
"age related macular degeneration";"obsolete Age-related macular degeneration";"http://purl.obolibrary.org/obo/HP_0007868";"86.21";"false";"false"
"rectal adenocarcinoma";"Ileal adenocarcinoma";"http://purl.obolibrary.org/obo/HP_0030412";"79.07";"false";"false"
"thyroid cancer";"Parathyroid carcinoma";"http://purl.obolibrary.org/obo/HP_0006780";"82.35";"false";"false"
"colon cancer";"Colon cancer";"http://purl.obolibrary.org/obo/HP_0003003";"100";"false";"false"
"prurigo nodularis";"Nodular goiter";"http://purl.obolibrary.org/obo/HP_0005994";"51.61";"false";"false"
"uremic pruritus";"Pruritus";"http://purl.obolibrary.org/obo/HP_0000989";"76.19";"false";"false"
"tuberculosis";"Pulmonary tuberculosis";"http://purl.obolibrary.org/obo/HP_0032262";"70.59";"false";"false"
"growth failure";"Growth delay";"http://purl.obolibrary.org/obo/HP_0001510";"100";"false";"false"
"bone cancer";"Osteosarcoma";"http://purl.obolibrary.org/obo/HP_0002669";"82.76";"false";"false"
"glioma";"Glioma";"http://purl.obolibrary.org/obo/HP_0009733";"100";"false";"false"
"depression";"Depressivity";"http://purl.obolibrary.org/obo/HP_0000716";"100";"false";"false"
"myelodysplastic neoplasm";"Myelodysplasia";"http://purl.obolibrary.org/obo/HP_0002863";"66.67";"false";"false"
"myeloproliferative neoplasm";"Myeloproliferative disorder";"http://purl.obolibrary.org/obo/HP_0005547";"60";"false";"false"
"spasm";"Muscle spasm";"http://purl.obolibrary.org/obo/HP_0003394";"66.67";"false";"false"
"anaplastic large cell lymphoma";"Anaplastic large-cell lymphoma";"http://purl.obolibrary.org/obo/HP_0012193";"100";"false";"false"
"angioimmunoblastic t cell lymphoma";"Anaplastic large-cell lymphoma";"http://purl.obolibrary.org/obo/HP_0012193";"65.57";"false";"false"
"peripheral t cell lymphoma";"T-cell lymphoma";"http://purl.obolibrary.org/obo/HP_0012190";"78.05";"false";"false"
"mycoses";"Onychomycosis";"http://purl.obolibrary.org/obo/HP_0012203";"42.11";"false";"false"
"airway inflammation";"Iritis";"http://purl.obolibrary.org/obo/HP_0001101";"74.07";"false";"false"
"headache";"Headache";"http://purl.obolibrary.org/obo/HP_0002315";"100";"false";"false"
"traumatic brain injury";"Brain neoplasm";"http://purl.obolibrary.org/obo/HP_0030692";"52.94";"false";"false"
"ewing sarcoma";"Ewing sarcoma";"http://purl.obolibrary.org/obo/HP_0012254";"100";"false";"false"
